adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,micropeptide_aa_avg,genebody_SINE,genebody_LTR,genebody_LINE,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
0.11875,0.19,0.0,0.0,0.0,0.31666700000000003,0.0,0.0,0.0,0.19,0.554167,0.095,0.07916669999999999,0.0,0.0,0.19,0.0,4.0,4.0,1.0,2.03104,3.40674,2.4311700000000003,3.61249,4.24936,1.6091,2.99037,3.76825,2.19448,1.95202,3.6169800000000003,3.2935,2.74627,3.6419699999999997,2.73608,4.87145,2.82208,4.3256,1.6632,8.427760000000001,1.8975400000000002,3.12983,1.5025899999999999,1.7726099999999998,1.48387,2.39986,1.67704,0.0,0.0,50.0,0.0
1.1875,0.475,2.375,1.1875,1.1875,1.10833,0.95,0.203571,1.425,0.95,0.395833,0.57,0.7125,0.475,0.665,0.95,52.0,69.0,20.0,51.0,2.1026,3.14561,2.69692,2.86028,3.21559,1.9769900000000002,3.44463,4.33932,3.13693,14.1244,11.105,58.5508,45.6305,37.3954,33.7633,14.5368,18.1786,2.9937400000000003,92.8077,6.717560000000001,62.3326,4.01286,52.9281,1.71935,50.6637,13.0518,31.3099,1.0,1.0,36.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,1.0,3.0,5.0,1.295,1.54167,2.3366700000000002,2.16252,2.49836,1.30609,1.8144,1.55463,2.19305,0.9846739999999999,2.06992,3.15828,1.05524,1.66067,1.62439,1.21902,1.29023,1.8032700000000002,1.55189,1.3117299999999998,1.34933,1.08745,1.4567700000000001,1.10345,2.1219200000000003,1.86005,1.3990200000000002,0.0,0.0,644.0,0.0
0.2375,0.855,0.2375,0.475,0.2375,0.475,0.095,0.135714,0.0,0.19,0.395833,0.19,0.158333,0.285,0.38,0.19,0.0,29.0,13.0,13.0,1.93475,3.5838400000000004,2.298,2.8160000000000003,2.63443,1.38932,1.70964,1.88021,1.87205,2.8080000000000003,3.25878,1.2479,1.27027,1.71385,2.19747,3.76327,1.52067,6.01952,1.16308,2.4173299999999998,1.36533,3.72263,1.67039,2.17752,1.44782,4.07062,1.58938,0.0,0.0,13.0,0.0
0.0,0.095,0.11875,0.11875,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.095,0.0,0.0,0.095,0.19,0.0,17.0,5.0,9.0,1.1840000000000002,1.45452,1.9492200000000002,1.9389599999999998,1.51245,1.21212,1.6813900000000002,2.5094,1.70871,1.03908,3.0893900000000003,1.8509799999999998,1.35456,1.9570400000000001,1.46726,1.18929,1.00878,1.5362799999999999,1.30345,2.9538599999999997,1.38462,1.74748,1.0400399999999999,1.33333,1.57775,1.45018,1.59523,0.0,0.0,45.0,0.0
0.0,0.0,0.475,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.962935,1.56397,1.05044,3.17274,1.40934,1.35315,1.37455,1.77877,1.1437,1.3035700000000001,2.59176,1.3029,1.65517,2.9216,0.925,1.2022,1.31098,1.58571,1.68818,1.85,1.43876,1.6398700000000002,1.01425,1.73141,1.17381,1.59219,1.72626,0.0,0.0,4499.0,3.0
0.0,0.285,0.475,1.1875,0.0,0.158333,0.19,0.0,0.158333,0.38,0.0,0.475,0.554167,0.0,0.095,0.0,0.0,2.0,0.0,2.0,1.0651,1.61881,1.8978599999999999,4.32134,6.08557,1.6516099999999998,1.7181799999999998,1.48476,1.47399,0.845714,2.48263,1.46642,2.19631,1.764,8.08354,6.2516300000000005,3.23155,3.14303,2.2465599999999997,1.3875,2.2595099999999997,15.3003,2.9430099999999997,6.23949,1.8592799999999998,17.1204,9.46745,2.0,2.0,6.0,0.0
0.2375,0.95,0.475,0.35625,0.0,0.633333,0.665,0.0,0.158333,0.095,0.07916669999999999,0.19,0.07916669999999999,0.0,0.38,0.285,0.0,0.0,0.0,0.0,1.23333,1.5896,1.32785,3.03324,2.1103099999999997,1.3707,1.34971,2.3467,1.4452399999999999,1.4418600000000001,2.9375,2.14643,2.46941,1.35622,2.4109599999999998,8.81563,5.47773,2.04387,1.92927,1.8708900000000002,1.33333,10.8451,2.66146,4.4520599999999995,2.31996,17.6956,2.61638,0.0,0.0,79.0,0.0
0.0,0.19,0.35625,0.0,0.0,0.0,0.855,0.0,0.158333,0.0,0.0,0.19,0.07916669999999999,0.0,0.76,0.285,0.0,0.0,1.0,0.0,1.41616,1.8560400000000001,1.97003,3.14121,3.1753299999999998,1.3140100000000001,2.26282,4.69872,2.2185,1.11314,4.0196,2.29048,1.36242,1.87221,1.23227,12.757,12.5981,2.81268,1.98973,5.34435,1.90734,1.53167,2.52387,2.20318,39.3916,4.07682,29.1245,0.0,0.0,220.0,0.0
1.06875,1.9,0.7125,1.06875,0.35625,0.633333,0.95,0.33928600000000003,0.475,0.665,0.791667,0.95,0.31666700000000003,0.285,0.76,0.95,0.0,42.0,16.0,34.0,2.96677,2.14603,2.7388,2.76234,2.1127599999999997,1.6697799999999998,4.4862400000000004,2.46074,3.42427,45.0445,30.0815,58.0789,100.456,113.48100000000001,75.3305,19.4529,20.5217,4.431830000000001,76.9891,7.06765,83.5788,9.6074,57.1812,5.44602,35.5476,7.70833,20.3289,3.0,3.0,17.0,0.0
0.11875,0.285,0.11875,3.5625,0.95,0.0,0.285,0.0,0.0,0.095,0.07916669999999999,0.285,0.7125,0.0,0.38,0.475,0.0,61.0,14.0,29.0,3.2003,4.22144,2.5860000000000003,3.15634,3.8113900000000003,1.68285,4.419169999999999,5.71095,3.5421199999999997,2.2523,7.9121,1.7076900000000002,2.5,2.48074,1.3559999999999999,1.34545,1.2345700000000002,9.490969999999999,2.52643,8.59875,3.595,4.72069,1.8705200000000002,3.8907,1.1908,2.82049,1.76692,0.0,0.0,294.0,0.0
0.0,0.95,0.35625,0.83125,0.475,0.158333,0.19,0.0,0.0,0.19,0.07916669999999999,0.285,0.475,0.0,0.285,0.19,0.0,17.0,10.0,25.0,1.27871,1.52862,1.8633400000000002,2.96087,2.91637,1.4339899999999999,1.2294100000000001,1.3513899999999999,1.3764100000000001,0.925,3.49839,1.99822,2.65333,0.8788729999999999,1.30588,1.35545,1.49035,2.00604,1.7119,2.38992,1.43226,2.28116,1.65517,2.49923,1.72987,2.4704,1.61835,0.0,0.0,18.0,0.0
0.0,0.0,0.11875,0.0,0.0,0.31666700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,15.0,1.10533,1.4426299999999999,1.71574,3.00258,2.5403700000000002,1.3148600000000001,1.31945,1.28989,1.6389599999999998,0.925,3.6015,1.6753799999999999,1.8723400000000001,1.35077,1.3875,1.13846,1.1546399999999999,1.18041,1.1878600000000001,1.04914,1.79322,0.8705879999999999,1.1707299999999998,1.50794,1.15325,1.09869,1.30234,0.0,0.0,741.0,0.0
0.35625,1.9,0.59375,0.475,0.0,0.158333,0.38,0.0,0.158333,0.475,0.554167,0.665,0.0,0.095,0.285,0.57,0.0,0.0,1.0,0.0,1.6565900000000002,2.05035,1.6170799999999999,3.35302,1.73626,0.881107,1.67108,1.03385,1.45369,1.4736799999999999,2.26398,1.15915,1.1903,1.8330000000000002,1.30588,10.7839,5.94739,1.6701400000000002,1.10426,0.9936309999999999,1.18927,1.02359,1.46193,1.56146,12.2413,4.29097,11.2279,0.0,0.0,90.0,1.0
0.95,0.475,0.11875,0.2375,0.11875,0.31666700000000003,0.095,0.0,0.158333,0.285,0.475,0.19,0.07916669999999999,0.0,0.38,0.19,70.33333333,10.0,6.0,11.0,5.26293,1.5059,3.21157,3.60621,2.49657,2.84898,6.24632,1.7138,4.441669999999999,0.925,3.82579,5.963019999999999,1.14286,1.35,1.10625,1.8998,8.300469999999999,1.67108,1.27995,0.91195,1.96743,1.76738,1.45013,5.8124400000000005,2.59,1.69583,1.38194,0.0,0.0,23.0,0.0
0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.08789,1.62439,1.8103599999999997,2.6450400000000003,1.9501400000000002,1.21407,2.54831,1.6420700000000001,1.51944,1.18699,2.78064,1.4912,0.894394,1.7325,0.945391,1.16654,1.11475,1.5164600000000001,1.7702,1.9585,1.60627,1.03191,1.115,1.27349,1.5590600000000001,3.2498,1.7988,0.0,0.0,1038.0,0.0
0.11875,0.095,0.11875,0.0,0.11875,0.158333,0.0,0.0,0.0,0.0,0.07916669999999999,0.19,0.07916669999999999,0.0,0.38,0.095,0.0,2.0,4.0,2.0,1.1030799999999998,1.34291,1.74038,3.4125900000000002,3.7765699999999995,1.76055,6.33823,7.5866,4.6599699999999995,0.9487180000000001,2.35333,2.5008,0.899275,36.9762,0.8705879999999999,1.2455399999999999,1.0157,0.8690479999999999,0.945,17.296,22.9325,1.7076900000000002,1.8984400000000001,1.09091,8.61951,1.20465,1.30405,3.0,6.0,57.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07916669999999999,0.19,0.285,0.095,0.0,0.0,0.0,1.0,1.03664,1.31237,1.4,3.30113,5.0330699999999995,1.8776099999999998,1.4613200000000002,2.18915,3.19152,0.863764,3.7911699999999997,1.56185,1.17818,0.9453870000000001,4.63657,3.17418,1.0542200000000002,1.26465,1.51925,1.75555,1.26756,1.5004600000000001,1.4380600000000001,1.09063,1.64848,1.4535200000000001,2.0984,0.0,0.0,253.0,8.0
0.0,0.095,0.2375,0.11875,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.19,0.095,0.0,13.0,8.0,10.0,1.09928,1.29779,1.59188,2.12747,2.15849,1.35829,1.74026,2.2845400000000002,1.7206700000000001,1.23512,2.31887,1.1403299999999998,1.04348,2.04889,1.71278,1.4492399999999999,1.27549,1.5697,1.8779599999999999,3.28451,2.19536,4.15195,1.47824,1.85677,1.6073899999999999,1.61594,1.35589,0.0,0.0,261.0,3.0
0.11875,0.19,0.0,0.475,0.11875,0.31666700000000003,0.0,0.0678571,0.158333,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.23833,2.6621599999999996,5.3868,2.98622,5.9759199999999995,5.5338,2.03897,2.37485,7.20598,0.988858,1.7476099999999999,1.59562,2.26583,1.6617400000000002,1.95586,4.5843,2.33517,1.06267,2.23156,1.75265,1.6,1.79535,1.11628,1.92839,4.56631,3.07788,5.609319999999999,0.0,0.0,7.0,0.0
0.11875,0.285,0.475,0.11875,0.2375,0.158333,0.0,0.0678571,0.475,0.19,0.475,0.19,0.2375,0.0,0.38,0.095,0.0,2.0,2.0,2.0,1.05714,1.7101099999999998,1.87153,2.80272,6.11964,4.47781,1.7693599999999998,1.61956,1.48153,1.60907,1.80447,1.59255,1.14286,1.3291899999999999,1.69143,2.10838,1.35906,2.17231,5.292000000000001,1.5204799999999998,1.39172,6.2201699999999995,11.7035,2.82154,5.8194099999999995,3.07061,2.4382599999999996,0.0,0.0,19.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.095,0.095,0.0,2.0,0.0,1.0,1.85,1.1319299999999999,1.93773,4.1527,1.16919,1.4080000000000001,1.28003,1.5244799999999998,1.67442,1.23333,2.15173,1.7319099999999998,1.4285700000000001,1.33218,1.0206899999999999,1.08293,1.62917,0.935795,1.7732400000000001,1.95213,1.824,1.0882399999999999,1.14448,2.77768,1.30365,1.56136,1.47583,0.0,0.0,129.0,0.0
0.0,0.285,0.475,0.35625,0.0,0.158333,0.0,0.0,0.0,0.475,0.0,0.38,0.158333,0.475,0.38,0.19,0.0,7.0,2.0,3.0,7.928669999999999,7.66599,10.9692,3.94478,5.277430000000001,5.60228,1.62273,2.60881,2.24095,18.9609,8.22423,50.5389,27.2868,1.79525,6.06329,3.68031,13.189,6.11929,45.332,6.21327,7.2100800000000005,4.538880000000001,22.3215,4.393269999999999,37.3573,10.1638,19.5175,0.0,0.0,27.0,2.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,83.0,0.0,0.0,0.0,0.925,1.3179,2.2004900000000003,1.74827,1.4723600000000001,1.11734,2.71255,2.92827,1.4751100000000001,0.876827,1.6827900000000002,1.0272700000000001,0.9291450000000001,2.4270099999999997,1.11455,1.04357,1.15929,1.16362,0.902243,3.10406,1.47611,0.925,2.25705,0.8888889999999999,1.05714,1.1505100000000001,0.9736360000000001,0.0,0.0,4402.0,2.0
0.0,0.38,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0.0,0.0,1.58333,0.0,0.38,0.0,0.0,0.0,7.0,0.0,1.16513,1.23333,1.76384,1.45961,1.53835,1.79918,2.58078,6.63744,3.89313,0.925,1.48991,2.37857,1.22869,1.1873,1.1553799999999999,1.10109,2.98108,1.29883,1.29978,1.54636,1.3337700000000001,1.2,1.10171,2.33565,1.01834,1.38576,1.45461,0.0,0.0,352.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.27586,2.72587,2.02265,2.524,2.30413,1.36968,1.4986,2.07098,1.17355,1.42308,3.14247,1.07879,14.1757,1.70933,1.6655,1.1975799999999999,1.33164,7.2775,2.6298,4.316669999999999,1.28096,2.84343,1.40355,1.3090899999999999,1.35404,6.45768,1.7039400000000002,0.0,0.0,0.0,0.0
0.11875,0.475,0.35625,0.2375,0.0,0.0,0.095,0.0678571,0.0,0.0,0.0,0.19,0.07916669999999999,0.0,0.855,0.475,26.0,1.0,2.0,5.0,5.8663300000000005,3.00164,7.471419999999999,4.39304,3.09672,8.53611,14.7598,4.8842300000000005,10.6925,1.48,3.49842,1.15739,1.175,1.9026599999999998,1.4072200000000001,1.3019,1.40036,5.44909,1.733,4.8381,3.1897599999999997,1.7572400000000001,1.21478,1.61438,1.35853,1.68946,1.7051599999999998,0.0,0.0,257.0,2.0
0.11875,0.38,0.35625,0.2375,0.11875,0.158333,0.095,0.0,0.158333,0.0,0.07916669999999999,0.095,0.395833,0.0,0.095,0.285,0.0,0.0,0.0,0.0,12.2438,2.71949,20.7792,37.0383,2.47087,25.0406,28.7384,1.00086,32.7937,6.78141,27.0966,7.3478699999999995,22.4916,19.8433,3.1735900000000004,4.01624,6.98947,2.9826900000000003,42.4579,7.67837,37.1521,4.20784,16.2076,5.31492,36.4797,7.17338,32.0239,0.0,0.0,5.0,0.0
0.0,0.0,0.11875,0.35625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.07916669999999999,0.0,0.19,0.0,0.0,4.0,0.0,1.0,1.14964,1.89316,1.82682,2.5361,1.81477,1.42793,1.36301,2.0327,1.6368,1.34289,2.958,1.28696,1.9441599999999999,2.835,1.7076900000000002,1.34545,1.31702,5.64174,1.1425,1.05941,1.51481,1.37348,1.58361,1.6,1.2390700000000001,1.34443,1.4252799999999999,0.0,0.0,76.0,0.0
0.2375,0.285,0.35625,0.11875,0.11875,0.31666700000000003,0.285,0.5428569999999999,0.158333,0.38,0.07916669999999999,0.19,0.554167,0.57,0.19,0.19,0.0,0.0,0.0,1.0,94.9722,31.5718,15.2602,5.3088,10.6975,2.49654,15.3167,34.6973,7.3154699999999995,94.554,5.7512,30.1423,4.22716,14.3556,7.1,9.40674,1.52721,33.4845,2.4031700000000003,33.6407,6.16925,16.2467,3.5039999999999996,4.442080000000001,3.03389,9.88773,2.7225099999999998,0.0,0.0,28.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,0.909639,1.1840000000000002,0.925,4.03906,2.2834,1.52335,3.17101,2.1968799999999997,2.38885,0.930175,4.03118,1.12724,1.0,1.99485,0.0,1.2,1.1427100000000001,1.30588,0.977376,1.9856200000000002,2.1238200000000003,1.85,1.7981599999999998,1.54682,1.68482,1.0814700000000002,1.29342,0.0,0.0,5455.0,15.0
0.475,0.38,0.475,0.2375,0.0,0.31666700000000003,0.0,0.0,0.0,0.285,0.0,0.0,0.07916669999999999,0.0,0.095,0.0,0.0,2.0,0.0,0.0,1.41565,1.32915,1.75511,2.97696,2.35003,1.5146,2.28147,2.00924,1.06554,1.40098,3.08847,2.2208,1.6822099999999998,2.43458,1.32249,1.80697,2.25474,1.6087,1.34665,2.58067,1.17009,3.7301300000000004,2.25221,5.02318,1.83129,2.6839,1.6000299999999998,0.0,0.0,21.0,0.0
0.0,0.855,0.2375,0.11875,0.0,0.475,0.19,0.0,0.0,0.0,0.0,0.855,0.0,0.475,0.19,0.285,0.0,1.0,0.0,0.0,7.63492,6.94262,26.0373,3.06256,8.30418,7.09589,15.7497,7.25275,47.141999999999996,23.4545,16.4742,36.1954,50.3813,45.5243,32.2374,32.7824,27.658,5.33746,116.41,5.78501,68.4902,7.68845,63.5354,5.10623,43.1725,9.2952,46.5861,0.0,0.0,22.0,0.0
0.11875,0.475,0.475,0.0,0.0,0.158333,0.095,0.0,0.0,0.19,0.07916669999999999,0.19,0.0,0.0,0.095,0.0,0.0,1.0,1.0,1.0,1.07419,1.67173,1.78393,2.41459,3.51623,1.45573,1.48529,1.6677,0.986301,0.8222219999999999,2.63541,1.17299,1.50312,1.28721,0.925,1.04431,0.915014,1.9534900000000002,2.38095,1.75385,0.8888889999999999,0.772,1.14286,1.09091,1.2646899999999999,1.4641899999999999,1.16357,0.0,0.0,145.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,1.0,0.0,0.0,1.01071,1.4317600000000001,2.0289900000000003,2.59633,3.4435599999999997,1.4131799999999999,2.1943200000000003,1.05946,1.31341,1.2254,3.7131,1.74118,1.19149,2.80408,1.77292,3.03146,1.6,1.3979,1.57065,2.4214599999999997,1.31003,2.0099400000000003,2.4670799999999997,1.8167099999999998,1.09788,3.4819199999999997,1.63152,0.0,0.0,5455.0,15.0
0.475,0.95,0.475,0.35625,0.35625,0.475,0.285,0.0,0.0,0.285,0.07916669999999999,0.76,0.395833,0.0,0.38,0.095,0.0,1.0,0.0,0.0,1.8025200000000001,2.01327,5.43631,1.9904,2.1306,1.3009600000000001,1.31847,2.41942,1.0036399999999999,1.8135,1.8694400000000002,1.34545,2.41087,1.15878,2.12719,23.5157,13.1956,3.1483,2.37147,3.7004599999999996,2.0564400000000003,5.8893,3.5163599999999997,3.05314,49.7467,9.56938,38.2437,0.0,0.0,17.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.095,0.0,0.0,2.0,0.0,1.20513,1.47268,1.52738,2.5319,1.81253,1.7629099999999998,2.81141,6.808269999999999,2.99549,1.61219,2.89275,2.74857,1.8317900000000003,2.46997,1.34545,1.35915,1.40491,1.48,1.3263200000000002,3.93853,2.17187,1.24824,1.6435099999999998,2.63489,1.71502,2.7570099999999997,1.23111,0.0,0.0,325.0,3.0
2.375,0.475,8.3125,0.11875,2.375,0.158333,0.0,0.0,0.158333,0.57,0.2375,1.9,0.791667,9.5,8.55,0.665,0.0,0.0,1.0,0.0,4.06781,3.5026599999999997,6.955,2.0018,9.684280000000001,6.32748,1.02528,2.3355599999999996,2.89236,3.26158,1.40727,1.38963,0.958599,1.10663,0.8984620000000001,1.1764700000000001,1.16485,3.2562900000000004,6.0884599999999995,1.70963,2.27027,4.43925,7.97134,2.95768,3.87319,4.05377,2.77222,0.0,0.0,74.0,2.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,1.0,0.0,1.0,0.9087719999999999,1.08833,1.9956099999999999,1.46545,1.47135,1.3395299999999999,1.37636,1.4753100000000001,1.77617,0.909224,2.28606,1.37259,1.28157,1.33412,0.938193,1.0643799999999999,1.03405,1.25424,1.95517,1.52423,1.1707299999999998,0.879934,1.41468,0.909091,1.22517,1.19876,1.5788,0.0,0.0,5503.0,14.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,40.0,1.50245,1.82703,1.9419099999999998,2.35209,1.8564900000000002,1.31281,1.26681,1.12261,1.34533,1.00455,1.97365,1.30588,1.3517299999999999,0.945,0.8037380000000001,0.980208,1.32266,1.8335700000000001,1.16229,1.27586,1.9073099999999998,0.9586290000000001,1.2,1.9833900000000002,0.9808549999999999,1.32351,1.41077,0.0,0.0,2356.0,11.0
0.11875,0.665,1.06875,0.0,0.0,0.0,0.475,0.0,0.0,0.0,0.2375,1.9,0.158333,0.0,0.38,0.95,0.0,0.0,0.0,0.0,2.64253,5.26423,10.6346,4.24266,7.66322,7.92795,6.72717,11.2094,19.396,16.8247,9.98904,5.8091099999999996,12.7884,28.3304,9.22997,6.92507,5.53528,4.6128599999999995,38.5921,8.7273,42.2389,7.16247,26.4003,3.6992,37.0708,8.29878,21.8761,0.0,0.0,92.0,0.0
0.0,0.0,0.0,0.11875,0.0,0.0,0.095,0.0,0.31666700000000003,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,18.0,1.24452,1.9418799999999998,2.04794,2.3113900000000003,1.9525,1.36083,1.5551,2.37351,1.6988900000000002,0.8222219999999999,2.55405,3.14966,4.20446,1.62396,6.82263,2.80577,1.8708099999999999,1.54987,2.20173,2.6946,1.7283,12.8086,3.99555,5.77538,1.8274400000000002,7.72157,1.78348,0.0,0.0,936.0,5.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,2.0,1.0,3.0,1.10535,1.27321,1.62249,2.27603,1.71812,1.31067,1.54511,1.43791,1.31595,0.8705879999999999,2.0598799999999997,2.40312,1.10345,0.9008,0.919901,1.09753,3.96316,1.91765,1.33859,1.28952,1.47686,1.81509,1.3639,6.44792,1.4826700000000002,2.3256200000000002,1.39131,0.0,0.0,5501.0,14.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.925,3.0624,3.83578,2.38905,6.09424,8.048060000000001,2.34512,2.92446,10.8468,0.909402,2.86903,1.07712,1.81171,2.1164,1.27231,1.3875,1.31148,3.4144400000000004,7.81562,4.38,11.232000000000001,4.14917,7.58632,3.26333,4.134869999999999,2.79986,2.97332,0.0,0.0,1304.0,3.0
0.35625,0.95,0.475,0.59375,0.59375,0.475,0.855,0.33928600000000003,0.475,0.095,0.791667,0.95,0.475,0.665,0.95,0.855,0.0,0.0,0.0,5.0,1.23397,1.40858,2.12059,2.88349,1.8919,1.49862,1.48501,1.44497,1.80952,1.1840000000000002,3.30588,2.29648,1.20338,6.86923,0.968,1.59348,1.30267,1.76475,1.7894700000000001,7.33525,2.10849,0.8472219999999999,2.1882,1.2302,1.47299,3.8215800000000004,1.3884100000000001,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,2.0,0.0,0.0,0.9494950000000001,1.47017,1.33651,2.0994599999999997,4.5105900000000005,1.024,1.33412,1.64156,1.43234,0.899908,1.7519999999999998,1.3726200000000002,1.46348,1.9599099999999998,0.9141100000000001,1.5347600000000001,1.49234,1.3627799999999999,1.36392,2.09872,1.3617,1.25,1.44279,1.92,1.36083,1.56795,1.60616,0.0,0.0,5455.0,15.0
0.0,0.0,0.0,0.0,0.475,0.0,0.095,0.135714,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,1.25007,1.4051200000000001,1.93757,2.71999,2.81561,1.34984,1.57408,1.43187,1.5904200000000002,2.15833,2.34955,1.321,0.8888889999999999,0.8691979999999999,1.3975899999999999,1.15467,1.08185,3.00482,1.46533,1.22896,1.06467,1.1840000000000002,1.43201,1.15739,1.35305,1.49918,1.2391299999999998,0.0,0.0,175.0,3.0
0.0,0.095,0.11875,0.11875,0.11875,0.0,0.0,0.0,0.158333,0.0,0.07916669999999999,0.095,0.07916669999999999,0.0,0.095,0.0,0.0,8.0,9.0,0.0,1.08628,1.4972299999999998,1.9769599999999998,2.49002,2.32607,1.43039,1.91293,2.3778599999999996,2.3332599999999997,0.8705879999999999,2.71765,2.45978,1.5749,2.24056,3.61778,2.5805599999999997,1.08291,1.1865700000000001,1.5258200000000002,1.5517100000000001,1.5015399999999999,8.91291,2.6657599999999997,1.34449,1.89664,1.2549700000000001,1.26223,0.0,0.0,19.0,0.0
0.59375,0.855,0.59375,0.83125,0.7125,0.475,0.38,0.678571,0.475,0.57,0.475,0.475,0.7125,0.19,0.95,0.855,0.0,68.0,1.0,21.0,6.2537,3.23692,6.12615,3.12277,2.99852,4.50021,7.89238,3.5676699999999997,6.38556,0.925,2.28095,1.95763,1.53634,1.79053,1.0569600000000001,1.10766,1.56429,1.60612,1.1786,1.8335299999999999,1.4611,1.5697,1.09091,1.7110400000000001,1.08566,2.10791,1.21078,7.0,7.0,0.0,0.0
0.2375,0.475,0.95,1.06875,0.7125,0.0,0.38,0.0678571,0.31666700000000003,0.095,0.31666700000000003,0.95,0.554167,0.0,0.285,0.285,44.0,0.0,0.0,0.0,0.8795870000000001,4.1799599999999995,5.25756,5.28289,12.2036,12.9611,1.9200599999999999,3.09023,1.58374,1.04444,7.76368,1.6606599999999998,1.84615,2.78226,2.24519,9.01424,1.2101,2.4515599999999997,1.4175,7.1885699999999995,2.83323,1.23333,1.43727,1.2262899999999999,1.51255,3.3451400000000002,2.26933,2.0,2.0,8.0,0.0
0.11875,0.19,0.59375,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07916669999999999,0.0,0.95,0.0,0.0,0.0,1.0,1.0,2.38292,6.3028,2.25897,2.6398900000000003,2.95217,1.60604,2.23808,3.8357300000000003,1.90723,2.9504799999999998,2.15559,0.922399,1.45455,2.15143,1.3326,1.3121399999999999,1.6618400000000002,9.79018,1.0548799999999998,4.60055,1.97639,1.4070799999999999,1.06667,3.50485,1.4586,1.2625600000000001,1.40829,0.0,0.0,1192.0,0.0
