adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,micropeptide_aa_avg,genebody_SINE,genebody_LTR,genebody_LINE,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
0.35625,0.665,0.35625,0.59375,0.83125,0.791667,0.19,0.0,0.475,0.665,0.475,0.19,0.158333,0.0,0.475,0.57,0.0,0.0,2.0,1.0,1.0918,1.23822,1.3608200000000001,2.71092,1.7059099999999998,1.2040600000000001,2.15862,4.20461,2.07227,1.0152299999999999,2.28589,3.45479,6.5247,1.78347,1.2549700000000001,1.0239,1.6776099999999998,2.34822,3.4552699999999996,3.8545300000000005,2.09139,2.21224,1.4933299999999998,2.25227,1.77397,3.74036,2.0798799999999997,0.0,0.0,4.0,1.0
0.11875,0.475,0.0,0.35625,0.11875,0.0,0.095,0.0678571,0.158333,0.095,0.158333,0.095,0.475,0.0,0.19,0.285,0.0,0.0,0.0,0.0,5.3766099999999994,3.18777,38.129,12.2007,2.4544099999999998,47.3139,58.8277,6.16081,99.9315,3.5264800000000003,10.3621,4.8745199999999995,18.082,41.1614,6.98937,3.79391,2.60377,3.28249,89.9246,8.1341,70.0872,3.3394699999999995,41.1278,3.3313,27.7698,4.61784,34.5667,1.0,1.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,5.0,4.0,9.0,0.954043,1.1766299999999998,1.55829,2.11679,1.8519599999999998,1.34764,1.37721,1.1487399999999999,1.5664,1.0125600000000001,2.3125,0.9194399999999999,1.72973,0.945,1.16048,1.0260799999999999,1.27273,1.31735,1.40949,0.0,1.4250399999999999,1.48,0.920844,1.1401700000000001,1.08992,1.6402900000000002,1.41733,0.0,0.0,5455.0,15.0
0.0,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.791667,0.0,0.395833,0.095,0.0,0.0,0.095,0.0,0.0,0.0,0.0,5.0,1.17561,0.8669530000000001,1.33341,2.01947,1.4167399999999999,1.06908,1.21809,1.0636700000000001,1.70295,1.08861,3.19532,1.2913,1.93998,1.22595,1.34545,1.28053,1.15367,2.80375,1.4042,0.979459,1.8968900000000002,1.40345,1.66743,1.6956099999999998,1.24555,1.85153,1.46779,0.0,0.0,629.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,1.0,0.0,0.973684,1.08293,1.59628,2.21001,3.07092,1.6500299999999999,1.1532200000000001,1.20543,1.7791700000000001,0.925,1.55034,1.23333,0.8947370000000001,0.945,0.925,1.36849,1.02095,0.8222219999999999,1.89,1.58571,1.11628,0.926293,0.0,1.19371,1.15012,1.48,1.57722,0.0,0.0,896.0,5.0
0.0,0.0,0.11875,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.07916669999999999,0.0,0.285,0.095,0.0,6.0,2.0,9.0,2.1004400000000003,2.12882,2.0828599999999997,2.49752,2.39167,1.31095,1.15099,1.22925,1.3535700000000002,1.55911,2.98668,1.6612200000000001,1.78846,0.945,4.6645199999999996,28.0483,8.72976,1.71192,0.9144680000000001,1.7740799999999999,1.48837,2.2824,1.59436,1.3726,1.44838,1.6281299999999999,1.41455,0.0,0.0,250.0,0.0
0.11875,0.19,0.2375,0.11875,0.2375,0.158333,0.0,0.0678571,0.158333,0.0,0.0,0.095,0.0,0.095,0.095,0.285,0.0,1.0,0.0,0.0,0.986667,1.08501,2.35606,2.08169,1.59295,1.33835,1.39269,1.01867,2.32863,0.992181,1.7561,1.7732400000000001,1.2,0.945,1.10085,1.52415,1.41004,1.23333,0.976834,1.72763,2.49687,1.2837399999999999,1.35985,1.65241,1.04047,4.34547,1.49358,0.0,0.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,42.0,16.0,46.0,2.37586,3.1103400000000003,2.32795,2.6543099999999997,2.698,1.4885899999999999,1.47086,1.19639,1.4623,0.925,2.46929,1.35356,1.39509,1.0783,1.13757,1.41107,1.31889,0.883178,1.28377,1.0165,1.63083,2.17303,1.8046,2.89558,1.0845200000000002,2.0309,1.30748,0.0,0.0,688.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.925,1.17115,1.7020400000000002,1.32189,1.37931,1.4627,0.8894120000000001,1.24809,1.51472,1.3875,1.6,1.4439,0.8888889999999999,1.1281299999999999,0.89697,0.9745809999999999,1.37086,0.9950620000000001,1.8982,0.9359999999999999,1.49916,1.0873,1.175,0.8888889999999999,1.41222,1.38133,1.72662,0.0,0.0,0.0,0.0
0.11875,0.38,0.35625,0.11875,0.2375,0.158333,0.19,0.0,0.0,0.0,0.2375,0.095,0.07916669999999999,0.19,0.285,0.0,0.0,1.0,0.0,0.0,0.9919629999999999,1.23333,1.9768,2.7006200000000002,1.2454100000000001,0.8347829999999999,1.30261,2.3263,1.82225,1.1802700000000002,2.1012,0.9543940000000001,1.42222,1.3569200000000001,1.3205799999999999,1.32294,1.3049600000000001,1.19845,1.25084,1.72324,1.60924,1.21091,1.45175,1.67705,1.15111,1.6301,1.6619,0.0,0.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4301700000000002,1.44374,1.19559,0.0,0.0,0.0,0.0,1.38871,0.956522,0.8888889999999999,0.0,0.0,0.0,1.05348,0.0,1.08,0.0,0.0,0.0,0.0,0.8888889999999999,1.24632,1.2203,1.12911,0.0,0.0,5455.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10069,1.17005,1.7659099999999999,2.69017,2.28198,1.26316,1.396,1.55789,1.35385,0.925,4.08246,0.0,0.858,0.933333,3.51111,2.07974,1.18261,1.05935,1.9071200000000001,1.28696,2.23256,4.95576,2.29733,1.4117600000000001,1.19021,1.0730899999999999,1.63385,0.0,0.0,0.0,0.0
0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.04803,1.7978599999999998,1.7966900000000001,2.6457900000000003,3.9061199999999996,1.58046,1.34017,2.19488,1.53895,1.03896,3.22932,1.74237,2.4615400000000003,1.30881,1.45963,1.53644,1.70134,1.5227600000000001,2.1168,2.19259,1.59969,1.3942,1.05484,3.91341,1.58827,3.33534,1.6781700000000002,0.0,0.0,185.0,0.0
0.0,0.665,0.35625,0.2375,0.11875,0.158333,0.285,0.135714,0.0,0.285,0.07916669999999999,0.38,0.07916669999999999,0.095,0.19,0.76,0.0,1.0,0.0,0.0,3.34375,4.695069999999999,5.93771,2.3436,3.8302,4.12294,5.32808,2.861,10.7861,4.1843900000000005,2.28571,1.23333,1.1605299999999998,7.122160000000001,1.3077,1.23728,1.10791,3.03565,6.25784,3.4608800000000004,12.3463,1.97333,3.4693,2.4,2.59688,2.62606,2.61144,6.0,7.0,9.0,0.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,1.83513,3.0338700000000003,2.4033900000000004,2.25238,1.30807,1.2388299999999999,1.16602,1.9706299999999999,2.11111,3.28769,1.7555900000000002,0.9726030000000001,1.14978,0.994477,1.28529,1.16535,1.0416,4.7803,2.10258,1.40065,1.95927,1.3114299999999999,0.938182,1.33333,1.37789,1.4774,1.5641399999999999,0.0,0.0,655.0,0.0
0.0,0.095,0.11875,0.0,0.11875,0.158333,0.19,0.0,0.0,0.0,0.395833,0.0,0.158333,0.0,0.19,0.095,0.0,1.0,3.0,0.0,1.42895,1.66029,2.10603,2.1943099999999998,1.53149,1.43448,3.46,2.02719,2.04025,1.44556,3.14616,1.7862099999999999,1.44828,3.03645,0.954839,1.13056,1.38955,2.98842,1.56053,2.22171,2.5809900000000003,0.9663139999999999,1.63265,2.37093,1.0725,1.50461,1.62334,0.0,0.0,29.0,0.0
0.2375,0.0,4.75,0.35625,0.0,0.31666700000000003,0.0,0.0,0.633333,0.0,0.633333,0.0,0.0,2.85,0.095,0.19,0.0,0.0,0.0,0.0,1.19125,0.845517,1.59368,1.1520000000000001,0.648148,0.8,3.93333,0.0,0.0,1.13021,1.51724,1.26667,0.8894120000000001,1.93294,1.10182,1.38075,1.7145099999999998,1.74102,1.94154,1.19721,1.0416299999999998,1.30444,1.7641,1.1216,1.25158,1.89074,1.41203,0.0,0.0,124.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.1633799999999999,2.15655,2.06999,2.9597,2.87552,1.3752,1.3493700000000002,1.05714,1.30769,0.888,1.87535,1.26857,1.45455,0.8613729999999999,13.7121,22.89,1.2903200000000001,1.24852,1.50292,1.3214299999999999,1.2615100000000001,11.6834,3.3492,1.85791,1.37388,1.24014,1.4383299999999999,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,6.0,0.9582729999999999,1.21085,1.62428,2.7997400000000003,3.2711900000000003,1.28877,1.26,1.2056200000000001,1.28965,0.922918,3.3726300000000005,1.12961,0.9696969999999999,1.3488,0.9065139999999999,0.9370700000000001,1.05721,1.12839,1.14171,0.891791,1.81132,1.9026299999999998,1.55556,1.2439799999999999,1.23333,1.33905,1.59196,0.0,0.0,5455.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.925,0.9407129999999999,0.956915,1.20974,1.1033600000000001,1.4902,1.10227,0.866419,2.1504,1.34545,1.59239,1.28024,1.3594700000000002,1.4321700000000002,1.1034700000000002,1.22441,1.14286,1.10883,1.0058,1.2081600000000001,1.8910900000000002,0.9322030000000001,1.33333,1.26578,1.0811899999999999,1.5104600000000001,1.3838,0.0,0.0,5455.0,15.0
0.59375,0.19,1.1875,0.35625,0.475,0.158333,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.285,0.0,0.0,2.0,0.0,2.0,1.29506,1.3827200000000002,1.57952,2.4628099999999997,2.20858,1.42261,1.26,0.8764129999999999,1.95828,0.8222219999999999,4.38703,1.00778,1.55355,1.11263,1.27586,1.1855,1.36752,1.2888899999999999,1.04039,1.776,1.78092,1.21774,1.60119,0.9696969999999999,1.41785,1.77508,1.32017,0.0,0.0,139.0,1.0
0.59375,0.855,0.2375,0.35625,0.0,0.158333,0.285,0.135714,0.158333,0.57,0.07916669999999999,0.475,0.0,0.19,0.285,0.475,0.0,3.0,4.0,0.0,2.14129,2.17951,1.9030599999999998,2.58942,1.7312,1.3074,2.39751,2.4273,1.89767,1.32733,2.17254,1.95701,1.59558,2.60638,1.38116,1.9864700000000002,2.52915,1.39898,1.59524,6.841419999999999,3.3466699999999996,1.23296,1.4766,2.2511400000000004,1.56602,1.49634,1.6870599999999998,0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.31544,1.2714299999999998,2.1367700000000003,2.2465599999999997,2.11829,1.51579,0.8604649999999999,0.859341,1.7511299999999999,1.10435,2.1109299999999998,1.8863400000000001,0.8930879999999999,0.9072,1.469,2.39677,1.52381,1.22748,1.40273,1.09049,2.21732,1.4720600000000001,1.68462,1.3330899999999999,1.25645,1.2125299999999999,1.56114,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.925,2.28729,1.89956,4.63846,5.9393400000000005,1.1202299999999998,1.43289,0.8222219999999999,0.0,1.37037,3.5216,1.595,2.45301,1.0778,1.14012,1.375,1.23486,3.7885699999999995,0.9392,0.8705879999999999,1.53846,1.5706,1.14259,2.78416,1.45621,3.3594199999999996,1.50379,0.0,0.0,5455.0,15.0
0.0,0.0,0.59375,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.19,0.095,0.0,0.0,0.0,0.0,0.0,2.22059,1.28606,1.74695,2.53515,5.38756,1.57235,1.8014700000000001,1.3835600000000001,2.4753700000000003,1.75263,2.98962,1.95754,1.9240000000000002,1.88189,1.5086,1.7339099999999998,1.36323,2.0342599999999997,2.06182,1.45126,1.62846,3.09255,1.25,4.51501,1.29579,1.70471,1.35875,0.0,0.0,92.0,5.0
0.2375,0.095,1.06875,0.7125,0.11875,0.158333,0.19,0.135714,1.425,0.0,0.2375,0.38,0.395833,14.25,0.0,1.9,35.0,1.0,0.0,0.0,0.87831,1.77994,1.7551,1.66914,0.908284,0.0,0.9141100000000001,0.942149,1.32046,0.878505,1.7312900000000002,2.78235,1.95918,1.4036600000000001,0.9904040000000001,1.43734,2.36097,1.22203,1.09932,1.75049,1.7254900000000002,1.30588,1.10345,4.5991,1.4970299999999999,3.1480599999999996,1.41282,0.0,0.0,480.0,9.0
0.475,0.95,0.7125,0.59375,0.35625,0.633333,0.475,0.135714,0.158333,0.285,0.31666700000000003,0.475,0.791667,0.095,0.38,0.95,0.0,30.0,7.0,14.0,1.9553900000000002,3.5257099999999997,4.61342,2.7726599999999997,3.6274699999999998,4.73963,2.16432,3.7020699999999995,3.8422300000000003,1.13814,2.9498,2.00588,1.6891200000000002,1.89258,1.30294,7.563969999999999,10.8841,1.98995,4.59871,3.00087,2.11327,2.63218,2.12059,3.93664,20.4337,7.01432,21.0432,5.0,7.0,7.0,0.0
0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,8.0,1.11962,1.2492,1.60168,2.46582,1.98613,1.39202,1.4608700000000001,1.2678399999999999,1.34619,0.885517,1.98495,1.33689,0.863366,1.5119999999999998,1.53567,1.1628399999999999,1.21212,1.1241,1.6504299999999998,2.46667,1.3913,0.0,1.87342,1.7639599999999998,1.2506,0.9993719999999999,1.50146,0.0,0.0,2356.0,11.0
0.0,0.19,0.83125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.86067,1.6866299999999999,2.56296,3.6128,6.03635,1.3800299999999999,2.63271,3.6545199999999998,1.7956900000000002,0.937042,2.86837,1.96947,2.0,2.3085400000000003,1.13846,1.24159,1.1168200000000001,1.2857100000000001,1.47119,1.32828,2.32105,1.50296,1.7637900000000002,1.41225,1.2,1.34248,1.55132,0.0,0.0,2137.0,8.0
0.35625,0.665,0.59375,0.11875,0.0,0.633333,0.76,0.203571,0.0,0.285,0.158333,1.9,0.158333,0.0,0.285,0.95,0.0,12.0,4.0,12.0,1.65078,1.9418900000000001,2.6308599999999998,1.85805,1.63189,1.34515,1.26204,1.32138,1.7481099999999998,0.8919540000000001,1.73333,0.974684,1.10345,1.05596,0.965217,1.15111,1.34515,1.36667,1.7088299999999998,1.14725,1.7561,1.0963,0.8888889999999999,1.496,1.04882,1.35331,1.5887,0.0,0.0,19.0,0.0
0.11875,0.0,1.06875,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.19,0.2375,0.0,0.38,0.19,0.0,0.0,1.0,0.0,0.9197860000000001,0.96281,1.05725,1.66412,1.88235,2.0,1.3785399999999999,1.56098,0.869792,0.973684,1.73715,1.37459,1.65073,1.2157,1.31837,1.56776,0.997892,1.4127299999999998,1.16523,1.0357100000000001,1.79634,1.39083,1.09962,1.0299,6.5103599999999995,2.85277,3.7457300000000004,0.0,0.0,2119.0,8.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,1.72133,1.7765099999999998,1.83319,4.18396,2.2185,1.5211299999999999,1.0081200000000001,1.6553,1.10084,2.9064900000000002,0.925,1.02528,1.4380899999999999,1.44783,4.02464,1.36752,1.6454799999999998,1.38857,1.19048,1.6415099999999998,1.6404599999999998,1.56562,1.79808,1.43026,1.17641,1.4970299999999999,0.0,0.0,0.0,0.0
0.0,0.855,0.11875,0.0,0.475,0.0,0.19,0.0,0.0,0.0,0.0,14.25,0.158333,0.095,1.9,0.285,0.0,0.0,5.0,0.0,0.8705879999999999,1.26843,1.6111799999999998,3.7628800000000004,2.5196099999999997,1.50289,1.60894,1.1887299999999998,2.02264,0.925,2.5335400000000003,1.91537,1.25906,1.26976,0.964251,1.83224,1.7087400000000001,1.1338700000000002,1.1225399999999999,1.7490900000000003,1.77785,2.415,3.32637,2.65232,2.1225400000000003,1.14852,1.52705,0.0,0.0,566.0,2.0
0.2375,0.19,2.375,0.11875,0.35625,0.0,0.0,0.678571,0.158333,0.19,0.2375,0.19,0.475,0.095,0.38,0.285,0.0,0.0,0.0,0.0,3.4798400000000003,3.8886199999999995,9.52031,1.84902,4.76417,8.12177,1.1063399999999999,1.81818,1.9386900000000002,4.37303,2.72243,1.9767599999999999,2.23043,0.8850889999999999,1.8058299999999998,1.51417,2.04545,5.02796,19.8839,0.798689,1.48102,4.80816,20.5444,4.54084,7.680810000000001,3.478,7.48624,0.0,0.0,1045.0,4.0
0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.095,0.0,0.0,11.0,9.0,6.0,2.04866,3.13909,2.6967,2.87601,2.6367599999999998,1.50979,1.43317,1.45545,1.50816,1.28696,2.76105,1.43854,1.05365,2.0878799999999997,6.33704,3.83578,1.6284399999999999,1.16,1.45543,1.88936,1.8406900000000002,9.719660000000001,2.27146,1.9034900000000001,1.62723,1.4464299999999999,1.39924,0.0,0.0,436.0,2.0
0.0,0.0,0.0,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.595999999999998,2.2099599999999997,9.26626,4.09628,6.6039,4.32091,29.2409,7.784210000000001,28.500999999999998,37.7691,6.14876,10.8159,19.2274,41.2115,28.0868,24.9744,5.21917,8.20347,20.629,17.7769,43.852,12.5621,17.7243,6.6018,10.3618,14.7129,8.48065,0.0,0.0,311.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.909774,2.97072,2.03735,2.29365,1.9597,1.61859,1.5339399999999999,0.535714,1.8155299999999999,1.39165,2.54025,1.48,1.63047,2.10066,1.41098,1.32661,1.08333,3.7318599999999997,1.08,1.34809,1.43135,1.09801,1.08181,1.3651799999999998,1.61398,1.20991,1.2195799999999999,0.0,0.0,0.0,0.0
20.1875,23.75,16.625,20.1875,15.4375,19.0,17.1,16.2857,6.33333,15.2,23.75,36.1,19.7917,4.75,26.6,24.7,0.0,0.0,2.0,2.0,1.45295,3.5483300000000004,5.90501,3.62388,3.6118300000000003,2.40049,1.9380400000000002,4.20019,3.4411300000000002,14.2052,8.18603,9.37202,17.27,15.8186,13.969000000000001,9.33153,10.4552,5.80776,73.1409,11.6726,31.3019,11.2345,39.1085,6.920310000000001,30.8568,10.3788,24.6631,38.0,40.0,43.0,1.0
1.1875,0.475,0.0,0.2375,0.11875,0.31666700000000003,0.095,0.0,0.95,0.95,0.791667,0.0,0.0,0.0,0.76,0.0,0.0,0.0,3.0,0.0,0.8705879999999999,1.21091,1.74375,4.293069999999999,3.63774,2.0329099999999998,1.35,1.21482,1.10184,0.0,2.60069,1.1840000000000002,1.6,0.853535,3.63721,2.4010599999999998,1.3473700000000002,1.31636,0.879415,1.35437,1.06667,5.30921,1.8146200000000001,1.77778,1.2777,1.27417,1.19803,0.0,0.0,9.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1.19706,1.37037,1.8341900000000002,2.9998,1.53172,1.2268,1.54,1.58534,1.22366,0.89697,1.90685,1.23333,1.1320000000000001,1.77882,1.1024,1.1551200000000001,1.22137,0.8714059999999999,1.6791,1.4108399999999999,1.1764700000000001,0.8538459999999999,0.9270440000000001,1.1089,1.02755,1.42499,1.55331,0.0,0.0,0.0,0.0
1.1875,0.095,0.0,1.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,7.83555,10.5704,3.83396,2.8182,3.8348400000000002,1.42686,10.9588,15.5697,5.44766,1.09608,2.6768400000000003,0.9026959999999999,1.69825,3.04855,1.49681,6.48264,1.57419,3.57245,1.6115899999999999,8.69956,2.4,4.10307,1.87135,2.47553,2.66051,2.55146,1.28544,0.0,0.0,156.0,0.0
0.11875,0.38,0.83125,0.35625,0.11875,0.158333,0.095,0.0678571,0.0,0.095,0.07916669999999999,0.38,0.07916669999999999,0.095,0.095,0.19,0.0,2.0,0.0,1.0,1.25258,1.33144,1.93658,1.55151,1.39355,1.47694,1.59381,1.4271399999999999,1.61039,1.09991,1.4345700000000001,1.13655,1.35036,1.01053,0.8546790000000001,1.03967,1.0303,1.28386,1.12327,0.8477370000000001,1.3090899999999999,1.22892,1.39144,1.41531,1.28364,1.38047,1.3871799999999999,0.0,0.0,1413.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,5.0,10.0,7.0,1.0262799999999999,1.21755,1.9726400000000002,2.2403299999999997,1.88657,1.2460799999999999,1.4337,1.19576,1.8095,0.976103,1.33962,1.22912,1.14286,1.67173,1.1436,0.9830469999999999,1.05263,1.43889,1.59321,1.73573,2.22065,1.1840000000000002,1.8909099999999999,1.30971,1.14309,1.0513700000000001,1.6636900000000001,0.0,0.0,5455.0,15.0
0.11875,0.57,0.2375,0.2375,0.11875,0.158333,0.285,0.0,0.475,0.095,0.07916669999999999,0.19,0.07916669999999999,0.095,0.285,0.19,39.0,8.0,7.0,12.0,1.36185,1.78998,2.06562,3.0937799999999998,3.6477,1.7420400000000003,2.13282,4.0973,2.32864,4.9215800000000005,11.099,19.1724,1.41308,7.342169999999999,111.786,50.9927,6.2,8.08794,4.17117,9.457139999999999,9.044989999999999,11.7641,31.176,4.7261,5.02334,2.13778,2.1926799999999997,0.0,0.0,123.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666700000000003,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,13.0,1.2285700000000002,1.36994,1.77223,2.2535,1.58491,1.3210600000000001,1.74765,1.37932,1.9589900000000002,1.25731,2.7929,11.2735,8.304789999999999,2.3728,1.98957,1.45458,5.23194,1.91188,4.53538,1.31647,1.73974,5.28101,1.8113400000000002,10.5504,3.00127,6.72012,2.30812,0.0,0.0,522.0,1.0
0.11875,0.19,0.0,0.2375,0.0,0.158333,0.095,0.0678571,0.0,0.0,0.07916669999999999,0.0,0.0,0.0,0.095,0.0,0.0,5.0,11.0,6.0,1.13375,1.6589099999999999,1.9393099999999999,2.55103,2.31661,1.36429,1.4909,1.39709,1.7839,0.965217,2.63187,1.60732,1.2906600000000001,1.27083,0.9767440000000001,1.06866,1.4376,3.46107,1.20909,1.75247,2.5956799999999998,1.94133,1.30966,2.3033799999999998,1.07849,1.9832400000000001,1.33745,0.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.11875,0.158333,0.0,0.0,0.0,0.095,0.158333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7619,4.25536,2.2949900000000003,3.71329,3.11384,1.28035,2.52,1.23333,1.2149,1.17424,3.2124099999999998,1.1584299999999998,1.90841,2.2490900000000003,1.1554799999999998,1.1745700000000001,2.76155,2.30841,1.2723799999999998,2.0041700000000002,1.0256399999999999,1.07675,1.64865,1.49526,1.77975,1.1551200000000001,1.56585,0.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,2.0,0.0,1.0,3.3339199999999996,6.20747,7.40555,3.39454,3.17521,1.7014200000000002,0.896243,1.27586,0.8888889999999999,5.774780000000001,2.42307,1.15186,0.979633,1.4929700000000001,0.8705879999999999,1.07562,1.22359,7.890389999999999,1.11558,1.1471,1.2903200000000001,1.45098,1.0743200000000002,2.66667,0.9188879999999999,1.2334200000000002,1.48909,0.0,0.0,5455.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.0,1.0,0.954839,1.39675,1.68806,2.5129900000000003,1.7871,1.22971,1.5119999999999998,1.38323,1.16505,1.23333,2.51088,2.41644,1.11628,0.8640000000000001,1.05714,1.06579,1.07554,1.63154,2.0057099999999997,2.01818,2.17455,1.16116,1.8076900000000002,1.04631,1.08154,1.43415,1.69564,0.0,0.0,5208.0,11.0
0.11875,0.475,0.0,0.11875,0.0,0.0,0.0,0.135714,0.0,0.76,0.158333,0.0,0.0,0.0,0.0,0.19,0.0,19.0,21.0,14.0,2.73148,3.2635400000000003,3.2448799999999998,3.01423,3.3582400000000003,1.6146200000000002,14.1447,5.99972,7.1545,1.9039400000000002,3.55051,16.3273,67.4745,11.4519,5.24294,23.0355,42.0642,9.18644,22.3921,32.4579,11.5263,23.8533,7.3590800000000005,17.7746,48.5588,36.1393,64.0473,0.0,0.0,309.0,2.0
0.0,0.0,0.83125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.095,0.0,5.0,3.0,4.0,1.23333,3.4571099999999997,3.41433,2.80638,2.75363,1.4069200000000002,2.26226,2.4584200000000003,2.54412,1.1617600000000001,3.29523,1.19579,3.0844099999999997,1.8078299999999998,0.889717,0.986667,1.3605399999999999,1.6561400000000002,1.64674,2.61455,2.24023,1.18054,1.8478299999999999,1.22833,1.42644,1.2907,1.22702,0.0,0.0,5436.0,8.0
